"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"rk[27,7,5]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[27,7,6]",0,0,0,0,0,0,0,1,1
"rk[27,7,7]",0,0,0,0,0,0,0,1,1
"rk[28,1,1]",0.42814371257485,0.495056831120781,0,0,0,1,1,1.00076828535824,1000
"rk[28,1,2]",0.56187624750499,0.4964043265316,0,0,1,1,1,1.00096387416981,1000
"rk[28,1,3]",0.0119760479041916,0.108832178064061,0,0,0,0,0,1.11482794696471,310
"rk[28,1,4]",0,0,0,0,0,0,0,1,1
"rk[28,1,5]",0,0,0,0,0,0,0,1,1
"rk[28,1,6]",0,0,0,0,0,0,0,1,1
"rk[28,1,7]",0,0,0,0,0,0,0,1,1
"rk[28,2,1]",0,0,0,0,0,0,0,1,1
"rk[28,2,2]",0,0,0,0,0,0,0,1,1
"rk[28,2,3]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[28,2,4]",0.0169660678642715,0.12920867604129,0,0,0,0,0,1.24391872901384,86
"rk[28,2,5]",0.0359281437125748,0.186203960514904,0,0,0,0,1,1.21510608750139,53
"rk[28,2,6]",0.37624750499002,0.484685228625666,0,0,0,1,1,1.06103893294604,39
"rk[28,2,7]",0.568862275449102,0.49548259302827,0,0,1,1,1,1.14309951533084,19
"rk[28,3,1]",0.0159680638722555,0.125414441735583,0,0,0,0,0,1.02374247528752,1000
"rk[28,3,2]",0.0439121756487026,0.205002044948396,0,0,0,0,1,1.0500043549181,220
"rk[28,3,3]",0.617764471057884,0.486176331170265,0,0,1,1,1,1.02835109914762,76
"rk[28,3,4]",0.207584830339321,0.405780356340508,0,0,0,0,1,1.02392827084759,120
"rk[28,3,5]",0.104790419161677,0.306436131820546,0,0,0,0,1,1.05874950192209,87
"rk[28,3,6]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.1286272169448,320
"rk[28,3,7]",0,0,0,0,0,0,0,1,1
"rk[28,4,1]",0,0,0,0,0,0,0,1,1
"rk[28,4,2]",0,0,0,0,0,0,0,1,1
"rk[28,4,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.0590116578012,760
"rk[28,4,4]",0.030938123752495,0.173236564432617,0,0,0,0,1,1.08847169860619,170
"rk[28,4,5]",0.0678642714570858,0.251638446254313,0,0,0,0,1,1.07602360723525,97
"rk[28,4,6]",0.464071856287425,0.498956540389191,0,0,0,1,1,1.07325916568245,32
"rk[28,4,7]",0.427145708582834,0.494910800070599,0,0,0,1,1,1.1453675362958,18
"rk[28,5,1]",0,0,0,0,0,0,0,1,1
"rk[28,5,2]",0,0,0,0,0,0,0,1,1
"rk[28,5,3]",0.0988023952095808,0.298545529929374,0,0,0,0,1,1.02763170179398,190
"rk[28,5,4]",0.294411177644711,0.456005221278197,0,0,0,1,1,1.00429375338912,420
"rk[28,5,5]",0.501996007984032,0.50024570185241,0,0,1,1,1,1.00451299147727,400
"rk[28,5,6]",0.101796407185629,0.302531388827408,0,0,0,0,1,1.02068095362956,240
"rk[28,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[28,6,1]",0,0,0,0,0,0,0,1,1
"rk[28,6,2]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.01683836547638,1000
"rk[28,6,3]",0.208582834331337,0.406498396894837,0,0,0,0,1,1.04916253832718,63
"rk[28,6,4]",0.445109780439122,0.497226109652371,0,0,0,1,1,1.00105591341874,1000
"rk[28,6,5]",0.288423153692615,0.453255191161138,0,0,0,1,1,1.00656118199654,310
"rk[28,6,6]",0.0479041916167665,0.213670175407184,0,0,0,0,1,1.06681382888159,150
"rk[28,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[28,7,1]",0.557884231536926,0.49688612251914,0,0,1,1,1,1.00037914570233,1000
"rk[28,7,2]",0.387225548902196,0.487359177668678,0,0,0,1,1,1.00061550128117,1000
"rk[28,7,3]",0.0508982035928144,0.219899603867277,0,0,0,0,1,1.02516533851308,380
"rk[28,7,4]",0.00499001996007984,0.0704987930420034,0,0,0,0,0,1.01808479756771,1000
"rk[28,7,5]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[28,7,6]",0,0,0,0,0,0,0,1,1
"rk[28,7,7]",0,0,0,0,0,0,0,1,1
"rk[29,1,1]",0.377245508982036,0.484939203996972,0,0,0,1,1,1.00105099503088,1000
"rk[29,1,2]",0.608782435129741,0.488266638488232,0,0,1,1,1,1.00214407865892,760
"rk[29,1,3]",0.0139720558882236,0.117433387999103,0,0,0,0,0,1.10760490850055,280
"rk[29,1,4]",0,0,0,0,0,0,0,1,1
"rk[29,1,5]",0,0,0,0,0,0,0,1,1
"rk[29,1,6]",0,0,0,0,0,0,0,1,1
"rk[29,1,7]",0,0,0,0,0,0,0,1,1
"rk[29,2,1]",0,0,0,0,0,0,0,1,1
"rk[29,2,2]",0,0,0,0,0,0,0,1,1
"rk[29,2,3]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[29,2,4]",0.0159680638722555,0.125414441735583,0,0,0,0,0,1.27854088139588,76
"rk[29,2,5]",0.0379241516966068,0.191108241255194,0,0,0,0,1,1.20334787106117,54
"rk[29,2,6]",0.373253493013972,0.483910141026396,0,0,0,1,1,1.06169766913599,39
"rk[29,2,7]",0.570858283433134,0.495200805772981,0,0,1,1,1,1.14640977527762,18
"rk[29,3,1]",0.0129740518962076,0.113218897744779,0,0,0,0,0,1.03582643832424,990
"rk[29,3,2]",0.0379241516966068,0.191108241255194,0,0,0,0,1,1.05735589237651,220
"rk[29,3,3]",0.619760479041916,0.485688016802252,0,0,1,1,1,1.03124995177531,70
"rk[29,3,4]",0.214570858283433,0.410729310984935,0,0,0,0,1,1.02774895864094,110
"rk[29,3,5]",0.103792415169661,0.305143370149196,0,0,0,0,1,1.05053222941701,100
"rk[29,3,6]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.14453339214361,250
"rk[29,3,7]",0,0,0,0,0,0,0,1,1
"rk[29,4,1]",0,0,0,0,0,0,0,1,1
"rk[29,4,2]",0,0,0,0,0,0,0,1,1
"rk[29,4,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.0590116578012,760
"rk[29,4,4]",0.030938123752495,0.173236564432617,0,0,0,0,1,1.08847169860619,170
"rk[29,4,5]",0.0708582834331337,0.256716105294409,0,0,0,0,1,1.07977367159229,89
"rk[29,4,6]",0.463073852295409,0.498883601341278,0,0,0,1,1,1.07198059781154,32
"rk[29,4,7]",0.425149700598802,0.494612561464983,0,0,0,1,1,1.14884220619599,18
"rk[29,5,1]",0,0,0,0,0,0,0,1,1
"rk[29,5,2]",0,0,0,0,0,0,0,1,1
"rk[29,5,3]",0.100798403193613,0.301211939744759,0,0,0,0,1,1.02846489752769,180
"rk[29,5,4]",0.282435129740519,0.450408692515076,0,0,0,1,1,1.00474844815494,400
"rk[29,5,5]",0.508982035928144,0.500168964135084,0,0,1,1,1,1.00469870870014,390
"rk[29,5,6]",0.104790419161677,0.306436131820546,0,0,0,0,1,1.02303484914378,210
"rk[29,5,7]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[29,6,1]",0,0,0,0,0,0,0,1,1
"rk[29,6,2]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.03248324291175,1000
"rk[29,6,3]",0.211576846307385,0.408630309513356,0,0,0,0,1,1.05431930777695,57
"rk[29,6,4]",0.452095808383234,0.497948437246507,0,0,0,1,1,1.00068114667638,1000
"rk[29,6,5]",0.277445109780439,0.447961594214445,0,0,0,1,1,1.00839291133669,250
"rk[29,6,6]",0.0479041916167665,0.213670175407184,0,0,0,0,1,1.06681382888159,150
"rk[29,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[29,7,1]",0.609780439121757,0.488042995780982,0,0,1,1,1,1.00131627243683,1000
"rk[29,7,2]",0.343313373253493,0.475052128798222,0,0,0,1,1,1.00017028788721,1000
"rk[29,7,3]",0.0419161676646707,0.200497684865555,0,0,0,0,1,1.03649766743439,310
"rk[29,7,4]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[29,7,5]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[29,7,6]",0,0,0,0,0,0,0,1,1
"rk[29,7,7]",0,0,0,0,0,0,0,1,1
"rk[30,1,1]",0.318363273453094,0.466073911389155,0,0,0,1,1,1.00287175444279,590
"rk[30,1,2]",0.664670658682635,0.472341227379405,0,0,1,1,1,1.00290817745922,590
"rk[30,1,3]",0.0169660678642715,0.12920867604129,0,0,0,0,0,1.11736275475328,210
"rk[30,1,4]",0,0,0,0,0,0,0,1,1
"rk[30,1,5]",0,0,0,0,0,0,0,1,1
"rk[30,1,6]",0,0,0,0,0,0,0,1,1
"rk[30,1,7]",0,0,0,0,0,0,0,1,1
"rk[30,2,1]",0,0,0,0,0,0,0,1,1
"rk[30,2,2]",0,0,0,0,0,0,0,1,1
"rk[30,2,3]",0.00199600798403194,0.0446543835481118,0,0,0,0,0,1.1043967669635,1000
"rk[30,2,4]",0.0159680638722555,0.125414441735583,0,0,0,0,0,1.27854088139588,76
"rk[30,2,5]",0.0389221556886228,0.193506049871333,0,0,0,0,1,1.2079658862006,52
"rk[30,2,6]",0.373253493013972,0.483910141026396,0,0,0,1,1,1.06681582175749,36
"rk[30,2,7]",0.569860279441118,0.495342725820314,0,0,1,1,1,1.15814219742337,17
"rk[30,3,1]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.0268305182506,1000
"rk[30,3,2]",0.0369261477045908,0.188674678747652,0,0,0,0,1,1.04762731227357,270
"rk[30,3,3]",0.612774451097804,0.487359177668678,0,0,1,1,1,1.03390178908719,65
"rk[30,3,4]",0.215568862275449,0.411421751844275,0,0,0,0,1,1.0240076404895,120
"rk[30,3,5]",0.112774451097804,0.316474850020113,0,0,0,0,1,1.05226449101766,92
"rk[30,3,6]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.14453339214361,250
"rk[30,3,7]",0,0,0,0,0,0,0,1,1
"rk[30,4,1]",0,0,0,0,0,0,0,1,1
"rk[30,4,2]",0,0,0,0,0,0,0,1,1
"rk[30,4,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.0590116578012,760
"rk[30,4,4]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.0950889384014,150
"rk[30,4,5]",0.0708582834331337,0.256716105294409,0,0,0,0,1,1.07977367159229,89
"rk[30,4,6]",0.462075848303393,0.498808652855346,0,0,0,1,1,1.07787407554573,30
"rk[30,4,7]",0.425149700598802,0.494612561464983,0,0,0,1,1,1.15769909581683,17
"rk[30,5,1]",0,0,0,0,0,0,0,1,1
"rk[30,5,2]",0,0,0,0,0,0,0,1,1
"rk[30,5,3]",0.101796407185629,0.302531388827408,0,0,0,0,1,1.0273451532343,190
"rk[30,5,4]",0.283433133732535,0.450889884929379,0,0,0,1,1,1.00395820950175,460
"rk[30,5,5]",0.505988023952096,0.500213812282597,0,0,1,1,1,1.00448161130541,400
"rk[30,5,6]",0.104790419161677,0.306436131820546,0,0,0,0,1,1.02354758576968,210
"rk[30,5,7]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[30,6,1]",0,0,0,0,0,0,0,1,1
"rk[30,6,2]",0.00898203592814371,0.0943941281289333,0,0,0,0,0,1.06660796109231,750
"rk[30,6,3]",0.221556886227545,0.415501780414906,0,0,0,0,1,1.05294694940936,57
"rk[30,6,4]",0.449101796407186,0.497651017362252,0,0,0,1,1,1.00111773592774,1000
"rk[30,6,5]",0.270459081836327,0.444418812317406,0,0,0,1,1,1.00940798312411,230
"rk[30,6,6]",0.0489021956087824,0.215771256612158,0,0,0,0,1,1.06570815082784,150
"rk[30,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[30,7,1]",0.67065868263473,0.470208750450755,0,0,1,1,1,1.00326491131731,530
"rk[30,7,2]",0.289421157684631,0.453720180584011,0,0,0,1,1,1.00212596709358,760
"rk[30,7,3]",0.0349301397205589,0.183694587313759,0,0,0,0,1,1.03055735859475,450
"rk[30,7,4]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[30,7,5]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[30,7,6]",0,0,0,0,0,0,0,1,1
"rk[30,7,7]",0,0,0,0,0,0,0,1,1
"rk[31,1,1]",0.272455089820359,0.445445102274009,0,0,0,1,1,1.00133868901982,1000
"rk[31,1,2]",0.709580838323353,0.454182498793036,0,0,1,1,1,1.00031078382935,1000
"rk[31,1,3]",0.0179640718562874,0.13288712397696,0,0,0,0,0,1.12283501894956,190
"rk[31,1,4]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[31,1,5]",0,0,0,0,0,0,0,1,1
"rk[31,1,6]",0,0,0,0,0,0,0,1,1
"rk[31,1,7]",0,0,0,0,0,0,0,1,1
"rk[31,2,1]",0,0,0,0,0,0,0,1,1
"rk[31,2,2]",0,0,0,0,0,0,0,1,1
"rk[31,2,3]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[31,2,4]",0.0149700598802395,0.12149357354767,0,0,0,0,0,1.3153397484185,67
"rk[31,2,5]",0.0399201596806387,0.195869417684309,0,0,0,0,1,1.21246937352951,49
"rk[31,2,6]",0.37125748502994,0.483382412807759,0,0,0,1,1,1.0634878233883,38
"rk[31,2,7]",0.570858283433134,0.495200805772981,0,0,1,1,1,1.15527293541633,17
"rk[31,3,1]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.0268305182506,1000
"rk[31,3,2]",0.0329341317365269,0.178553331977687,0,0,0,0,1,1.05195154655856,270
"rk[31,3,3]",0.606786427145709,0.488707496646134,0,0,1,1,1,1.03542247577988,62
"rk[31,3,4]",0.217564870259481,0.412795903353712,0,0,0,0,1,1.02646116581643,110
"rk[31,3,5]",0.120758483033932,0.326009112773375,0,0,0,0,1,1.04391577945262,100
"rk[31,3,6]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.14453339214361,250
"rk[31,3,7]",0,0,0,0,0,0,0,1,1
"rk[31,4,1]",0,0,0,0,0,0,0,1,1
"rk[31,4,2]",0,0,0,0,0,0,0,1,1
"rk[31,4,3]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.07057936704664,570
"rk[31,4,4]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.08103418209924,180
"rk[31,4,5]",0.0708582834331337,0.256716105294409,0,0,0,0,1,1.07977367159229,89
"rk[31,4,6]",0.462075848303393,0.498808652855346,0,0,0,1,1,1.07467614455075,31
"rk[31,4,7]",0.424151696606786,0.494460350184129,0,0,0,1,1,1.15484310374768,17
"rk[31,5,1]",0,0,0,0,0,0,0,1,1
"rk[31,5,2]",0,0,0,0,0,0,0,1,1
"rk[31,5,3]",0.102794411177645,0.303841826931234,0,0,0,0,1,1.02637154427284,190
"rk[31,5,4]",0.282435129740519,0.450408692515076,0,0,0,1,1,1.00574765701909,340
"rk[31,5,5]",0.502994011976048,0.500240719241132,0,0,1,1,1,1.00671678255024,280
"rk[31,5,6]",0.107784431137725,0.310262821521862,0,0,0,0,1,1.02187858448606,220
"rk[31,5,7]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[31,6,1]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[31,6,2]",0.00798403193612774,0.0890404376952742,0,0,0,0,0,1.08864749021153,610
"rk[31,6,3]",0.229540918163673,0.420747620625587,0,0,0,0,1,1.05432714116487,55
"rk[31,6,4]",0.44810379241517,0.497547830225624,0,0,0,1,1,1.00117485690993,1000
"rk[31,6,5]",0.264471057884232,0.441271400853791,0,0,0,1,1,1.01254217531706,190
"rk[31,6,6]",0.0479041916167665,0.213670175407184,0,0,0,0,1,1.06681382888159,150
"rk[31,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[31,7,1]",0.716566866267465,0.450889884929379,0,0,1,1,1,1.00118645994926,1000
"rk[31,7,2]",0.250499001996008,0.433516797466161,0,0,0,0.75,1,1.00132455530635,1000
"rk[31,7,3]",0.0289421157684631,0.167727594916931,0,0,0,0,1,1.02826683641855,580
"rk[31,7,4]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[31,7,5]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[31,7,6]",0,0,0,0,0,0,0,1,1
"rk[31,7,7]",0,0,0,0,0,0,0,1,1
"rk[32,1,1]",0.239520958083832,0.42700425925564,0,0,0,0,1,1.00120551727831,1000
"rk[32,1,2]",0.740518962075848,0.438568794549006,0,0,1,1,1,0.999789050848258,1000
"rk[32,1,3]",0.0199600798403194,0.139932902442591,0,0,0,0,0,1.12088332766612,180
"rk[32,1,4]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[32,1,5]",0,0,0,0,0,0,0,1,1
"rk[32,1,6]",0,0,0,0,0,0,0,1,1
"rk[32,1,7]",0,0,0,0,0,0,0,1,1
"rk[32,2,1]",0,0,0,0,0,0,0,1,1
"rk[32,2,2]",0,0,0,0,0,0,0,1,1
"rk[32,2,3]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[32,2,4]",0.0139720558882236,0.117433387999103,0,0,0,0,0,1.31349585618096,72
"rk[32,2,5]",0.0429141716566866,0.202764831866181,0,0,0,0,1,1.20913940980117,47
"rk[32,2,6]",0.36626746506986,0.482024369535955,0,0,0,1,1,1.06630344115234,37
"rk[32,2,7]",0.573852295409182,0.494762710801573,0,0,1,1,1,1.16048072324639,17
"rk[32,3,1]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.03248324291175,1000
"rk[32,3,2]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.06202211082823,230
"rk[32,3,3]",0.605788423153693,0.488924717892175,0,0,1,1,1,1.03501584122024,63
"rk[32,3,4]",0.215568862275449,0.411421751844275,0,0,0,0,1,1.02380086278994,120
"rk[32,3,5]",0.125748502994012,0.331731281280157,0,0,0,0,1,1.04598318836824,96
"rk[32,3,6]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.14453339214361,250
"rk[32,3,7]",0,0,0,0,0,0,0,1,1
"rk[32,4,1]",0,0,0,0,0,0,0,1,1
"rk[32,4,2]",0,0,0,0,0,0,0,1,1
"rk[32,4,3]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.07057936704664,570
"rk[32,4,4]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.08103418209924,180
"rk[32,4,5]",0.0708582834331337,0.256716105294409,0,0,0,0,1,1.07977367159229,89
"rk[32,4,6]",0.465069860279441,0.499027470880198,0,0,0,1,1,1.07684427029322,30
"rk[32,4,7]",0.421157684630739,0.493991325486766,0,0,0,1,1,1.16013989371436,17
"rk[32,5,1]",0,0,0,0,0,0,0,1,1
"rk[32,5,2]",0,0,0,0,0,0,0,1,1
"rk[32,5,3]",0.0968063872255489,0.295841609955295,0,0,0,0,1,1.03268926136298,170
"rk[32,5,4]",0.285429141716567,0.451844112904766,0,0,0,1,1,1.00565630297741,350
"rk[32,5,5]",0.503992015968064,0.500233743501965,0,0,1,1,1,1.00602728545784,310
"rk[32,5,6]",0.109780439121756,0.312772002217647,0,0,0,0,1,1.01999416818637,230
"rk[32,5,7]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[32,6,1]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[32,6,2]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.06413390644591,1000
"rk[32,6,3]",0.238522954091816,0.426393248972456,0,0,0,0,1,1.048978444652,59
"rk[32,6,4]",0.44810379241517,0.497547830225624,0,0,0,1,1,1.00117485690993,1000
"rk[32,6,5]",0.256487025948104,0.436911824501178,0,0,0,1,1,1.0108000227961,220
"rk[32,6,6]",0.0479041916167665,0.213670175407184,0,0,0,0,1,1.07963310397339,120
"rk[32,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[32,7,1]",0.750499001996008,0.432940311343049,0,1,1,1,1,1.00123355732318,1000
"rk[32,7,2]",0.221556886227545,0.415501780414906,0,0,0,0,1,1.00147489395622,1000
"rk[32,7,3]",0.0249500998003992,0.156050939149307,0,0,0,0,0,1.02843091336221,660
"rk[32,7,4]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.16633105223844,570
"rk[32,7,5]",0,0,0,0,0,0,0,1,1
"rk[32,7,6]",0,0,0,0,0,0,0,1,1
"rk[32,7,7]",0,0,0,0,0,0,0,1,1
"rk[33,1,1]",0.205588822355289,0.404333052541383,0,0,0,0,1,1.00535446737627,450
"rk[33,1,2]",0.773453093812375,0.418805985918978,0,1,1,1,1,1.00005581000362,1000
"rk[33,1,3]",0.0229540918163673,0.149831926777779,0,0,0,0,0,1.10689875624954,180
"rk[33,1,4]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[33,1,5]",0,0,0,0,0,0,0,1,1
"rk[33,1,6]",0,0,0,0,0,0,0,1,1
"rk[33,1,7]",0,0,0,0,0,0,0,1,1
"rk[33,2,1]",0,0,0,0,0,0,0,1,1
"rk[33,2,2]",0,0,0,0,0,0,0,1,1
"rk[33,2,3]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[33,2,4]",0.0149700598802395,0.12149357354767,0,0,0,0,0,1.3153397484185,67
"rk[33,2,5]",0.0419161676646707,0.200497684865555,0,0,0,0,1,1.20476426745976,50
"rk[33,2,6]",0.36127744510978,0.480610630648103,0,0,0,1,1,1.07199740886057,34
"rk[33,2,7]",0.578842315369261,0.493991325486766,0,0,1,1,1,1.16948936883643,16
"rk[33,3,1]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.03248324291175,1000
"rk[33,3,2]",0.029940119760479,0.170507254049504,0,0,0,0,1,1.05877539483091,260
"rk[33,3,3]",0.598802395209581,0.49038564904518,0,0,1,1,1,1.03993167390484,55
"rk[33,3,4]",0.220558882235529,0.414830570984498,0,0,0,0,1,1.02776246699194,100
"rk[33,3,5]",0.12874251497006,0.335081983450661,0,0,0,0,1,1.03974728122442,110
"rk[33,3,6]",0.0119760479041916,0.108832178064061,0,0,0,0,0,1.15831311161316,210
"rk[33,3,7]",0,0,0,0,0,0,0,1,1
"rk[33,4,1]",0,0,0,0,0,0,0,1,1
"rk[33,4,2]",0,0,0,0,0,0,0,1,1
"rk[33,4,3]",0.0109780439121756,0.104251489887782,0,0,0,0,0,1.07057936704664,570
"rk[33,4,4]",0.031936127744511,0.175917869516886,0,0,0,0,1,1.08103418209924,180
"rk[33,4,5]",0.0718562874251497,0.258378767931252,0,0,0,0,1,1.07678898995802,91
"rk[33,4,6]",0.469061876247505,0.499291124031997,0,0,0,1,1,1.07958510592733,29
"rk[33,4,7]",0.416167664670659,0.493168195409408,0,0,0,1,1,1.1692679038034,16
"rk[33,5,1]",0,0,0,0,0,0,0,1,1
"rk[33,5,2]",0,0,0,0,0,0,0,1,1
"rk[33,5,3]",0.093812375249501,0.291713112811818,0,0,0,0,1,1.02959050959628,190
"rk[33,5,4]",0.287425149700599,0.452787522294819,0,0,0,1,1,1.00456024525624,410
"rk[33,5,5]",0.503992015968064,0.500233743501965,0,0,1,1,1,1.00576276059381,320
"rk[33,5,6]",0.110778443113772,0.314014311499563,0,0,0,0,1,1.02065361220288,230
"rk[33,5,7]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.10491469372745,1000
"rk[33,6,1]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[33,6,2]",0.00698602794411178,0.083331588552844,0,0,0,0,0,1.06413390644591,1000
"rk[33,6,3]",0.250499001996008,0.433516797466161,0,0,0,0.75,1,1.05457954492303,52
"rk[33,6,4]",0.440119760479042,0.49664929789907,0,0,0,1,1,1.00199872169205,800
"rk[33,6,5]",0.253493013972056,0.435227930055043,0,0,0,1,1,1.01195128143733,200
"rk[33,6,6]",0.0469061876247505,0.211543514490787,0,0,0,0,1,1.08168814048554,120
"rk[33,6,7]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[33,7,1]",0.785429141716567,0.410729310984935,0,1,1,1,1,1.00450821775838,490
"rk[33,7,2]",0.192614770459082,0.394549971007191,0,0,0,0,1,1.00533184323353,470
"rk[33,7,3]",0.0209580838323353,0.143315529160738,0,0,0,0,0,1.03892753505833,570
"rk[33,7,4]",0.00399201596806387,0.0630876523912842,0,0,0,0,0,1.16633105223844,570
"rk[33,7,5]",0,0,0,0,0,0,0,1,1
"rk[33,7,6]",0,0,0,0,0,0,0,1,1
"rk[33,7,7]",0,0,0,0,0,0,0,1,1
"rk[34,1,1]",0.178642714570858,0.38324414935365,0,0,0,0,1,1.00377728296573,640
"rk[34,1,2]",0.798403193612774,0.401392985465615,0,1,1,1,1,1.00010519407564,1000
"rk[34,1,3]",0.0239520958083832,0.152976298663048,0,0,0,0,0,1.10064306991884,180
"rk[34,1,4]",0.000998003992015968,0.0315912011803282,0,0,0,0,0,1.29072446123633,1000
"rk[34,1,5]",0,0,0,0,0,0,0,1,1
"rk[34,1,6]",0,0,0,0,0,0,0,1,1
"rk[34,1,7]",0,0,0,0,0,0,0,1,1
"rk[34,2,1]",0,0,0,0,0,0,0,1,1
"rk[34,2,2]",0,0,0,0,0,0,0,1,1
"rk[34,2,3]",0.0029940119760479,0.0546628752823863,0,0,0,0,0,1.13338957087242,1000
"rk[34,2,4]",0.0149700598802395,0.12149357354767,0,0,0,0,0,1.3153397484185,67
"rk[34,2,5]",0.0419161676646707,0.200497684865555,0,0,0,0,1,1.20476426745976,50
"rk[34,2,6]",0.36127744510978,0.480610630648103,0,0,0,1,1,1.07199740886057,34
"rk[34,2,7]",0.578842315369261,0.493991325486766,0,0,1,1,1,1.16948936883643,16
"rk[34,3,1]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.03248324291175,1000
"rk[34,3,2]",0.0259481037924152,0.159059892028585,0,0,0,0,0.975000000000023,1.08974597255633,190
"rk[34,3,3]",0.595808383233533,0.490979972988415,0,0,1,1,1,1.04223673364748,53
"rk[34,3,4]",0.226546906187625,0.418805985918978,0,0,0,0,1,1.03113248124053,92
"rk[34,3,5]",0.130738522954092,0.337282513627693,0,0,0,0,1,1.03915356911992,110
"rk[34,3,6]",0.0119760479041916,0.108832178064061,0,0,0,0,0,1.15831311161316,210
"rk[34,3,7]",0,0,0,0,0,0,0,1,1
"rk[34,4,1]",0,0,0,0,0,0,0,1,1
"rk[34,4,2]",0,0,0,0,0,0,0,1,1
"rk[34,4,3]",0.00998003992015968,0.099450034145328,0,0,0,0,0,1.08388549347759,520
"rk[34,4,4]",0.0329341317365269,0.178553331977687,0,0,0,0,1,1.07500377382387,190
"rk[34,4,5]",0.0708582834331337,0.256716105294409,0,0,0,0,1,1.07349650868802,97
"rk[34,4,6]",0.470059880239521,0.499352024090443,0,0,0,1,1,1.08009928634629,29
"rk[34,4,7]",0.416167664670659,0.493168195409408,0,0,0,1,1,1.1692679038034,16
"rk[34,5,1]",0,0,0,0,0,0,0,1,1
"rk[34,5,2]",0,0,0,0,0,0,0,1,1
